,name,value
1244,desktop,0.93044627
1245,light,0.92969143
1246,science,0.92436343
1247,planet,0.92064965
1248,music,0.9872711
1249,performance,0.9861946
1250,musician,0.97926533
1251,concert,0.97516596
1252,singer,0.96375215
1253,festival,0.9554994
1254,people,0.9317024
1255,band,0.9207319
1256,performance,0.99478257
1257,music,0.9928529
1258,concert,0.9924016
1259,stage,0.9756303
1260,musician,0.9740999
1261,people,0.9720372
1262,singer,0.9715062
1263,festival,0.96402454
1264,light,0.95958185
1265,band,0.9478854
1266,guitar,0.9125385
1267,music,0.9928777
1268,performance,0.9926745
1269,concert,0.9902835
1270,musician,0.9816614
1271,singer,0.98106134
1272,people,0.9753804
1273,stage,0.95750165
1274,festival,0.95734227
1275,band,0.94203633
1276,light,0.9081623
1277,one,0.9030802
1278,performance,0.9969201
1279,concert,0.99589473
1280,music,0.9958135
1281,stage,0.9865498
1282,musician,0.98483
1283,festival,0.9843137
1284,singer,0.97872555
1285,light,0.9548998
1286,band,0.95427823
1287,people,0.93732
1288,energy,0.9171839
1289,spotlight,0.9142038
1290,performance,0.99296725
1291,concert,0.99278784
1292,music,0.9881403
1293,musician,0.9752701
1294,festival,0.9699828
1295,stage,0.966095
1296,people,0.96455765
1297,singer,0.9637176
1298,light,0.9582657
1299,band,0.9399452
1300,performance,0.9984658
1301,concert,0.9970653
1302,music,0.99582416
1303,stage,0.9891868
1304,musician,0.9889259
1305,singer,0.9848318
1306,festival,0.9769131
1307,people,0.9581174
1308,band,0.9529177
1309,light,0.93845844
1310,performance,0.9913938
1311,music,0.988197
1312,concert,0.9734504
1313,musician,0.9672917
1314,singer,0.9060806
1315,instrument,0.90175337
1316,music,0.99285424
1317,performance,0.98888385
1318,musician,0.97254074
1319,concert,0.96751696
1320,singer,0.94460225
1321,guitarist,0.9222368
1322,guitar,0.91644454
1323,stage,0.91030526
1324,band,0.90512955
1325,performance,0.99936235
1326,music,0.99772316
1327,concert,0.9963864
1328,musician,0.99065995
1329,singer,0.9874248
1330,festival,0.97254825
1331,stage,0.9598775
1332,guitarist,0.9497608
1333,band,0.94972277
1334,stringed instrument,0.947949
1335,guitar,0.9350934
1336,instrument,0.9176904
1337,music,0.99440193
1338,performance,0.9911735
1339,musician,0.9876698
1340,singer,0.9805334
1341,people,0.97963405
1342,concert,0.9761965
1343,guitarist,0.9701417
1344,stringed instrument,0.9625374
1345,guitar,0.9576884
1346,instrument,0.95261693
1347,adult,0.93923295
1348,stage,0.9351424
1349,group,0.9163555
1350,man,0.9041311
1351,music,0.9991437
1352,drum,0.99573994
1353,performance,0.9950272
1354,drummer,0.9920522
1355,concert,0.99102974
1356,band,0.9896353
1357,musician,0.98873264
1358,percussion instrument,0.9879403
1359,festival,0.97614586
1360,stage,0.95820004
1361,cymbal,0.9476153
1362,singer,0.9396495
1363,instrument,0.93748987
1364,rhythm,0.9363848
1365,sound,0.9013854
1366,pop music,0.90126765
1367,music,0.9915137
1368,performance,0.9909505
1369,concert,0.9803618
1370,musician,0.97295016
1371,singer,0.94919163
1372,guitar,0.94361454
1373,festival,0.9181478
1374,band,0.91356456
1375,people,0.9129663
1376,instrument,0.90911627
1377,stage,0.90826523
1378,guitarist,0.9071646
1379,performance,0.996225
1380,music,0.9912318
1381,concert,0.98352075
1382,musician,0.9682709
1383,festival,0.9424971
1384,singer,0.9397724
1385,stage,0.92602026
1386,band,0.90619123
1387,performance,0.9984567
1388,concert,0.99647975
1389,music,0.99608576
1390,musician,0.9867723
1391,singer,0.9865279
1392,festival,0.9794344
1393,band,0.9570477
1394,stage,0.9508277
1395,people,0.90609944
1396,performance,0.9929123
1397,concert,0.9902522
1398,music,0.9898833
1399,musician,0.9843601
1400,singer,0.977771
1401,man,0.95942557
1402,band,0.95767844
1403,people,0.9398308
1404,festival,0.93656445
1405,stage,0.92917717
1406,pop music,0.9262192
1407,performance,0.9980887
1408,music,0.9973221
1409,concert,0.99428105
1410,musician,0.98232806
1411,singer,0.97653306
1412,band,0.96547484
1413,festival,0.958764
1414,stage,0.9576906
1415,guitarist,0.92308843
1416,pop music,0.90386146
1417,indie,0.9016336
1418,performance,0.9981083
1419,music,0.99537176
1420,concert,0.9933604
1421,musician,0.97962844
1422,singer,0.971612
1423,band,0.9586718
1424,festival,0.9502362
1425,stage,0.9459511
1426,indie,0.91298807
1427,guitarist,0.90428555
1428,music,0.9928005
1429,performance,0.9891494
1430,concert,0.9809309
1431,musician,0.97282803
1432,band,0.9602847
1433,stage,0.94458055
1434,nightclub,0.9197507
1435,nightlife,0.9167638
1436,singer,0.91506815
1437,drum,0.9105663
1438,drummer,0.9048103
1439,music,0.99384165
1440,performance,0.9926852
1441,concert,0.98893476
1442,musician,0.97230804
1443,singer,0.96245754
1444,band,0.94937724
1445,festival,0.94903636
1446,stage,0.9307611
1447,man,0.9105998
1448,people,0.91032565
1449,music,0.9976423
1450,performance,0.9967071
1451,concert,0.9946082
1452,musician,0.9876093
1453,singer,0.98136675
1454,festival,0.9619242
1455,stage,0.95958364
1456,people,0.9451185
1457,band,0.9373068
1458,man,0.92267126
1459,pop music,0.9044808
1460,performance,0.998301
1461,music,0.9959916
1462,concert,0.99475837
1463,musician,0.98912954
1464,singer,0.98286736
1465,festival,0.97985107
1466,band,0.96027756
1467,stage,0.95969296
1468,people,0.94862056
1469,guitar,0.94586325
1470,guitarist,0.94520676
1471,microphone,0.94332325
1472,pop music,0.91443884
1473,man,0.9098673
1474,instrument,0.9061117
1475,performance,0.9867742
1476,music,0.9867558
1477,festival,0.95565665
1478,concert,0.9539186
1479,singer,0.9448674
1480,musician,0.94428635
1481,stage,0.9373559
1482,people,0.93404996
1483,woman,0.929379
1484,performance,0.9918989
1485,music,0.99154305
1486,concert,0.98908514
1487,stage,0.97674143
1488,musician,0.9640996
1489,singer,0.95434356
1490,festival,0.94765294
1491,people,0.9398977
1492,band,0.9287447
1493,audience,0.92798126
1494,music,0.999276
1495,performance,0.99867
1496,concert,0.99666923
1497,musician,0.9955907
1498,band,0.9915206
1499,drummer,0.99143946
1500,drum,0.9912473
1501,percussion instrument,0.98742104
1502,singer,0.97602606
1503,festival,0.9755578
1504,instrument,0.97447306
1505,stage,0.9732561
1506,rhythm,0.95421815
1507,pop music,0.94143033
1508,cymbal,0.9184474
1509,performance,0.9980432
1510,music,0.9927864
1511,concert,0.9887646
1512,musician,0.97399676
1513,singer,0.9721763
1514,festival,0.9686408
1515,band,0.94263756
1516,stage,0.9090425
1517,performance,0.99956167
1518,music,0.99803424
1519,concert,0.99659157
1520,musician,0.9917038
1521,singer,0.99030745
1522,festival,0.9765267
1523,stringed instrument,0.95968604
1524,band,0.9593534
1525,guitarist,0.95602775
1526,stage,0.94806695
1527,guitar,0.94464344
1528,instrument,0.9065058
1529,indie,0.9041383
1530,performance,0.99380624
1531,music,0.9927639
1532,concert,0.9913886
1533,musician,0.97975713
1534,singer,0.9774748
1535,festival,0.9753456
1536,band,0.9564098
1537,people,0.95181024
1538,stage,0.928426
1539,guitar,0.91552037
1540,performance,0.998454
1541,concert,0.99354
1542,music,0.99208903
1543,musician,0.98146355
1544,singer,0.97230744
1545,festival,0.95959
1546,band,0.95561004
1547,stage,0.93488693
1548,performance,0.9990107
1549,concert,0.9970986
1550,music,0.99603176
1551,musician,0.99023926
1552,singer,0.9865905
1553,band,0.9699143
1554,festival,0.96358776
1555,stage,0.96352804
1556,guitarist,0.95988315
1557,guitar,0.95308125
1558,instrument,0.9271542
1559,stringed instrument,0.9160602
1560,performance,0.9988793
1561,concert,0.99689627
1562,music,0.99547553
1563,musician,0.99080056
1564,singer,0.98847103
1565,band,0.9717116
1566,festival,0.96917
1567,stage,0.95937586
1568,guitarist,0.9590992
1569,guitar,0.95521235
1570,instrument,0.9261563
1571,microphone,0.9086405
1572,music,0.9970622
1573,performance,0.99334586
1574,musician,0.99271685
1575,concert,0.9876845
1576,singer,0.96642596
1577,band,0.9512266
1578,instrument,0.94754577
1579,pop music,0.93231696
1580,stage,0.9212738
1581,one,0.91709054
1582,guitar,0.90450776
1583,people,0.9033748
1584,jazz,0.9031172
1585,performance,0.9988065
1586,music,0.99700546
1587,concert,0.9958553
1588,musician,0.98959184
1589,singer,0.9812168
1590,festival,0.96954226
1591,stage,0.9601796
1592,band,0.9584877
1593,guitarist,0.947803
1594,guitar,0.9448336
1595,performance,0.9981452
1596,music,0.9958969
1597,concert,0.9950756
1598,musician,0.98398113
1599,singer,0.9776723
1600,festival,0.97725606
1601,band,0.9488395
1602,stage,0.9373555
1603,performance,0.9987504
1604,music,0.9952995
1605,concert,0.9933317
1606,musician,0.9883994
1607,festival,0.9850795
1608,singer,0.9785115
1609,band,0.9588604
1610,stage,0.9425827
1611,guitar,0.93285894
1612,people,0.9920617
1613,performance,0.9917897
1614,music,0.9914409
1615,concert,0.98264873
1616,festival,0.9716009
1617,group,0.9707842
1618,musician,0.9694005
1619,singer,0.9640775
1620,stage,0.96055734
1621,band,0.9490906
1622,many,0.9444879
1623,crowd,0.92907643
1624,celebration,0.9276428
1625,dancing,0.92730474
1626,wear,0.9124675
1627,woman,0.9114265
1628,adult,0.9057395
1629,performance,0.9991667
1630,music,0.99878
1631,concert,0.9951506
1632,musician,0.99075174
1633,singer,0.9897765
1634,stage,0.97807217
1635,band,0.9635663
1636,festival,0.95171905
1637,guitarist,0.9502871
1638,guitar,0.94902223
1639,pop music,0.9419131
1640,instrument,0.93246114
1641,group,0.9230914
1642,drum,0.9204025
1643,music,0.9990951
1644,performance,0.99891496
1645,concert,0.99696386
1646,musician,0.99023116
1647,singer,0.989872
1648,stage,0.9729643
1649,guitar,0.9574688
1650,festival,0.9538283
1651,band,0.950697
1652,pop music,0.9419805
1653,guitarist,0.9196897
1654,stringed instrument,0.91081333
1655,rock,0.90008914
1656,music,0.99150956
1657,performance,0.99088925
1658,concert,0.96980476
1659,musician,0.95638406
1660,singer,0.9541193
1661,festival,0.9478389
1662,music,0.99976456
1663,performance,0.99939275
1664,concert,0.9989645
1665,musician,0.9954387
1666,singer,0.98632157
1667,band,0.98542494
1668,stage,0.9718003
1669,pop music,0.96539795
1670,festival,0.9594983
1671,guitarist,0.9580682
1672,guitar,0.95782554
1673,instrument,0.9496834
1674,nightclub,0.9321177
1675,drummer,0.9295276
1676,rock,0.923828
1677,stringed instrument,0.9043176
1678,performance,0.9991703
1679,music,0.99796194
1680,concert,0.99745524
1681,singer,0.98635304
1682,musician,0.9850571
1683,stage,0.9573687
1684,band,0.9453187
1685,festival,0.93077546
1686,pop music,0.915329
1687,performance,0.99973434
1688,music,0.9991216
1689,concert,0.9989658
1690,musician,0.9932317
1691,singer,0.9904877
1692,band,0.97694993
1693,festival,0.95977104
1694,stage,0.9546267
1695,guitarist,0.95459896
1696,guitar,0.9444871
1697,songwriter,0.9227184
1698,indie,0.9108572
1699,rock,0.9047224
1700,performance,0.99916315
1701,concert,0.99837184
1702,music,0.9982741
1703,musician,0.9889641
1704,singer,0.9855429
1705,band,0.9841634
1706,festival,0.9489956
1707,stage,0.94174004
1708,guitarist,0.92150605
1709,music,0.99949104
1710,concert,0.9993011
1711,performance,0.9992302
1712,band,0.9943121
1713,musician,0.99396753
1714,singer,0.98853135
1715,stage,0.9851004
1716,festival,0.97831535
1717,sound,0.96376204
1718,pop music,0.9604001
1719,song,0.9505158
1720,bass,0.9503518
1721,audience,0.9466439
1722,guitarist,0.9418088
1723,drummer,0.93178874
1724,loud,0.9044875
1725,performance,0.99734515
1726,music,0.99617946
1727,concert,0.9956963
1728,musician,0.98324347
1729,singer,0.98208463
1730,band,0.9783126
1731,guitarist,0.95034873
1732,stage,0.94525373
1733,festival,0.94417787
1734,guitar,0.92749906
1735,performance,0.9997554
1736,concert,0.99931264
1737,music,0.9992113
1738,musician,0.99488467
1739,singer,0.9945094
1740,band,0.991385
1741,stage,0.9741463
1742,festival,0.969035
1743,guitarist,0.9690052
1744,song,0.95740557
1745,pop music,0.953063
1746,guitar,0.94390297
1747,indie,0.92933595
1748,performance,0.9989746
1749,music,0.99657226
1750,concert,0.9940617
1751,musician,0.97419363
1752,singer,0.96857643
1753,festival,0.95655847
1754,stage,0.9223672
1755,band,0.9194028
1756,performance,0.9995671
1757,music,0.99918556
1758,concert,0.99892914
1759,musician,0.9931967
1760,singer,0.99221313
1761,band,0.98195755
1762,festival,0.9672578
1763,guitarist,0.96178114
1764,stage,0.9545811
1765,guitar,0.9487833
1766,indie,0.9339974
1767,rock,0.9123398
1768,pop music,0.9093758
1769,performance,0.9988519
1770,concert,0.99670255
1771,music,0.9966651
1772,musician,0.9820037
1773,singer,0.9794954
1774,band,0.9664462
1775,festival,0.95358175
1776,guitar,0.9376761
1777,stage,0.9271835
1778,guitarist,0.9254194
1779,rock,0.90684056
1780,music,0.998505
1781,performance,0.99831676
1782,concert,0.9972876
1783,musician,0.99199194
1784,singer,0.9893315
1785,festival,0.9874157
1786,guitar,0.9770684
1787,band,0.962867
1788,people,0.96250796
1789,guitarist,0.9621405
1790,stage,0.9371543
1791,microphone,0.93426996
1792,stringed instrument,0.9152019
1793,instrument,0.9150187
1794,luggage,0.9920188
1795,street,0.9827181
1796,people,0.9808165
1797,man,0.9526368
1798,adult,0.93997175
1799,city,0.93974376
1800,portrait,0.9274807
1801,road,0.92597836
1802,briefcase,0.9250506
1803,container,0.9248755
1804,urban,0.9155259
1805,people,0.9876566
1806,adult,0.962538
1807,man,0.9617409
1808,woman,0.9514212
1809,offense,0.9437252
1810,vehicle,0.9292851
1811,luggage,0.92199814
1812,people,0.9797497
1813,woman,0.966697
1814,street,0.9544493
1815,city,0.9429965
1816,education,0.9226785
1817,school,0.91020226
1818,festival,0.90844935
1819,battle,0.90658104
1820,people,0.9892809
1821,street,0.9811661
1822,school,0.9730518
1823,city,0.9672517
1824,education,0.9630877
1825,police,0.9605001
1826,military,0.94591844
1827,woman,0.9458518
1828,road,0.9418907
1829,offense,0.9368392
1830,man,0.9297334
1831,university,0.92674744
1832,group,0.92365015
1833,parade,0.9229039
1834,festival,0.9217298
1835,administration,0.90954864
1836,battle,0.90233076
1837,election,0.90053535
1838,music,0.9990681
1839,musician,0.99659294
1840,percussion instrument,0.9962046
1841,drum,0.9944941
1842,performance,0.98994446
1843,instrument,0.9891267
1844,band,0.9852172
1845,concert,0.98506147
1846,drummer,0.9808848
1847,rhythm,0.97026634
1848,people,0.96856964
1849,adult,0.9469067
1850,festival,0.94528174
1851,singer,0.93945956
1852,stage,0.9338822
1853,one,0.93031216
1854,jazz,0.9132668
1855,indoors,0.90804386
1856,room,0.9045265
1857,music,0.9864931
1858,people,0.98411703
1859,musician,0.98123974
1860,man,0.9599669
1861,performance,0.9417026
1862,jazz,0.93883526
1863,concert,0.9298573
1864,indoors,0.981387
1865,one,0.97666126
1866,people,0.9762759
1867,adult,0.96588063
1868,music,0.9629436
1869,wear,0.9563197
1870,man,0.9519354
1871,woman,0.9353038
1872,musician,0.9332921
1873,skill,0.9295182
1874,instrument,0.9057205
1875,sitting,0.9048081
1876,violin,0.99811554
1877,music,0.9976281
1878,musician,0.99649715
1879,instrument,0.9940665
1880,cello,0.9849335
1881,classical music,0.9819536
1882,violinist,0.9802547
1883,indoors,0.97746146
1884,performance,0.9762307
1885,concert,0.9757091
1886,adult,0.97211754
1887,one,0.9695165
1888,bowed stringed instrument,0.96810716
1889,people,0.9679829
1890,man,0.95954955
1891,classic,0.95521235
1892,viola,0.9496685
1893,sound,0.9457809
1894,wood,0.9419771
1895,woman,0.93996215
1896,jazz,0.99945486
1897,music,0.9991933
1898,instrument,0.9989864
1899,musician,0.9968894
1900,brass,0.99647295
1901,sound,0.99250966
1902,orchestra,0.99190056
1903,band,0.990733
1904,trumpeter,0.99021673
1905,noisemaker,0.9891954
1906,bugle,0.9832511
1907,valves,0.98262966
1908,play,0.98026407
1909,cornet,0.9797725
1910,mouthpiece,0.9721507
1911,pipe,0.96859825
1912,gameplan (sports),0.95507145
1913,swing,0.933151
1914,equipment,0.9323348
1915,people,0.9235444
1916,people,0.99277353
1917,group,0.9853604
1918,woman,0.97972083
1919,adult,0.974321
1920,man,0.96763396
1921,indoors,0.9597744
1922,furniture,0.94768405
1923,education,0.9429289
1924,child,0.91534495
1925,room,0.911566
1926,wear,0.90988624
1927,music,0.9990244
1928,people,0.9951993
1929,concert,0.9913378
1930,musician,0.99109054
1931,instrument,0.9906466
1932,performance,0.98985296
1933,festival,0.9863299
1934,group,0.98516536
1935,percussion instrument,0.982254
1936,band,0.9817103
1937,drum,0.9744928
1938,drummer,0.966845
1939,man,0.9636353
1940,adult,0.95942175
1941,stage,0.93957025
1942,woman,0.9372774
1943,recreation,0.9324902
1944,carnival,0.9305765
1945,guitar,0.92936575
1946,dancing,0.91356444
1947,people,0.99761975
1948,group,0.99083626
1949,music,0.98224723
1950,adult,0.9790096
1951,musician,0.9654885
1952,many,0.96498466
1953,man,0.96496433
1954,woman,0.94398844
1955,group together,0.94126177
1956,instrument,0.9347632
1957,several,0.91687703
1958,indoors,0.97878325
1959,music,0.97651
1960,blur,0.9705205
1961,musician,0.96051085
1962,no person,0.9588518
1963,one,0.9530126
1964,wine,0.93717456
1965,exhibition,0.9241649
1966,action,0.91971904
1967,furniture,0.912961
1968,people,0.90845823
1969,people,0.9958107
1970,group,0.99342656
1971,many,0.9812249
1972,group together,0.9809274
1973,adult,0.9741591
1974,music,0.95996153
1975,administration,0.9553589
1976,musician,0.9410038
1977,man,0.93898666
1978,education,0.9378673
1979,school,0.92303836
1980,woman,0.90735173
1981,leader,0.90298355
1982,group,0.9975424
1983,people,0.99516356
1984,adult,0.9866494
1985,music,0.98179585
1986,man,0.98030007
1987,musician,0.9777234
1988,woman,0.97738516
1989,group together,0.9639995
1990,instrument,0.9542036
1991,education,0.948328
1992,many,0.9096441
1993,several,0.90133023
1994,group,0.99376523
1995,people,0.9930968
1996,music,0.98958015
1997,musician,0.9776597
1998,adult,0.9771461
1999,woman,0.97327715
2000,man,0.97052604
2001,instrument,0.96899605
2002,group together,0.9128063
2003,singer,0.9122639
2004,concert,0.90498585
2005,people,0.9854426
2006,man,0.9723842
2007,music,0.9650984
2008,adult,0.9287865
2009,musician,0.92641455
2010,music,0.9963896
2011,instrument,0.9906234
2012,people,0.9893856
2013,musician,0.9868166
2014,man,0.97003436
2015,adult,0.94218683
2016,one,0.9284693
2017,jazz,0.92696166
2018,band,0.9246884
2019,child,0.9127926
2020,portrait,0.90724087
2021,concert,0.9035919
2022,car,0.99319637
2023,vehicle,0.9916785
2024,transportation system,0.96762866
2025,luggage,0.95592666
2026,no person,0.94906574
2027,technology,0.94839156
2028,healthcare,0.9358156
2029,emergency,0.93306106
2030,case,0.9306341
2031,business,0.9266623
2032,equipment,0.92381775
2033,drive,0.9230683
2034,plastic,0.92118114
2035,group,0.99251497
2036,people,0.9833211
2037,music,0.9786111
2038,education,0.9731225
2039,many,0.967173
2040,school,0.9539861
2041,musician,0.9534694
2042,man,0.94744873
2043,woman,0.94487345
2044,class,0.94196486
2045,performance,0.9394874
2046,adult,0.924289
2047,concert,0.9165235
2048,festival,0.9102336
2049,furniture,0.9018737
2050,room,0.9014882
2051,music,0.99619734
2052,musician,0.9889612
2053,group,0.9888109
2054,people,0.9789816
2055,performance,0.97265005
2056,instrument,0.9682699
2057,many,0.9654894
2058,education,0.964939
2059,violin,0.9637073
2060,concert,0.9611997
2061,man,0.9599236
2062,rehearsal,0.94429433
2063,festival,0.92087746
2064,woman,0.9141207
2065,music,0.9994364
2066,musician,0.998628
2067,jazz,0.996863
2068,instrument,0.98561347
2069,concert,0.9835137
2070,band,0.9793654
2071,trumpeter,0.97930264
2072,people,0.9785036
2073,performance,0.9754864
2074,brass,0.9731736
2075,man,0.96727115
2076,orchestra,0.965461
2077,sound,0.9436782
2078,noisemaker,0.9398695
2079,woman,0.93757415
2080,classical music,0.9246597
2081,adult,0.907966
2082,group,0.99290776
2083,people,0.9900768
2084,adult,0.9835777
2085,musician,0.98339117
2086,music,0.9814442
2087,education,0.9709587
2088,instrument,0.9676596
2089,woman,0.9667311
2090,man,0.96647835
2091,several,0.9478942
2092,performance,0.9444393
2093,wear,0.93153024
2094,facial expression,0.92945075
2095,school,0.9130467
2096,classroom,0.9095334
2097,leader,0.9061049
2098,cooperation,0.90491164
2099,furniture,0.90475273
2100,people,0.9935306
2101,group,0.9850658
2102,many,0.982507
2103,man,0.96853673
2104,seat,0.9636048
2105,adult,0.95486164
2106,music,0.95191246
2107,chair,0.95064926
2108,group together,0.95052236
2109,performance,0.94458634
2110,concert,0.9371582
2111,commerce,0.93229926
2112,woman,0.92932916
2113,audience,0.92899334
2114,indoors,0.9120437
2115,leader,0.9029784
2116,furniture,0.90161
2117,music,0.9996648
2118,musician,0.9993144
2119,jazz,0.9985956
2120,instrument,0.9954601
2121,concert,0.994051
2122,band,0.9906056
2123,performance,0.98830724
2124,man,0.9875026
2125,brass,0.98371446
2126,people,0.9805683
2127,guitar,0.9562404
2128,sound,0.95042646
2129,trumpeter,0.9284743
2130,adult,0.9243439
2131,play,0.91103727
2132,festival,0.90254366
2133,music,0.9848864
2134,man,0.9832628
2135,musician,0.97852534
2136,concert,0.9628436
2137,performance,0.954193
2138,people,0.944942
2139,guitar,0.9362568
2140,instrument,0.9291456
2141,singer,0.9253044
2142,band,0.915679
2143,adult,0.9120596
2144,music,0.9995642
2145,musician,0.9992558
2146,band,0.9986106
2147,instrument,0.99724865
2148,jazz,0.99528116
2149,performance,0.99335575
2150,concert,0.9929455
2151,people,0.9867966
2152,adult,0.968163
2153,festival,0.95699424
2154,guitar,0.94924176
2155,one,0.9441432
2156,monochrome,0.9398484
2157,brass,0.9367553
2158,stage,0.9304942
2159,singer,0.92388165
2160,street,0.90170336
2161,drum,0.90065455
2162,group,0.988379
2163,people,0.98821884
2164,music,0.98703396
2165,man,0.9722146
2166,musician,0.9703499
2167,adult,0.9571729
2168,woman,0.9536422
2169,education,0.94805694
2170,performance,0.9382336
2171,instrument,0.9343661
2172,school,0.9040464
2173,music,0.99772334
2174,musician,0.9922916
2175,people,0.9879409
2176,instrument,0.98436403
2177,one,0.9739436
2178,jazz,0.97082686
2179,adult,0.97041786
2180,portrait,0.96040165
2181,woman,0.94906676
2182,guitar,0.9460995
2183,monochrome,0.93732834
2184,concert,0.9341582
2185,band,0.9313934
2186,music,0.9955456
2187,people,0.98892885
2188,musician,0.9858346
2189,instrument,0.98356825
2190,group,0.98260236
2191,performance,0.9791797
2192,concert,0.96019423
2193,man,0.9583694
2194,band,0.9530544
2195,festival,0.947412
2196,education,0.935167
2197,many,0.93321
2198,adult,0.9262191
2199,woman,0.9260878
2200,school,0.91415054
2201,percussion instrument,0.9044838
2202,singer,0.9018633
2203,music,0.99961936
2204,jazz,0.99919724
2205,musician,0.99876523
2206,instrument,0.9974402
2207,trumpeter,0.9947101
2208,band,0.99211025
2209,people,0.99174905
2210,adult,0.9780445
2211,man,0.9709859
2212,brass,0.9563296
2213,concert,0.9529743
2214,orchestra,0.94941485
2215,portrait,0.93585634
2216,noisemaker,0.9322443
2217,one,0.92876524
2218,classical music,0.92486936
2219,sound,0.9132587
2220,performance,0.90344715
2221,music,0.99915767
2222,musician,0.99757546
2223,instrument,0.9939521
2224,band,0.9906435
2225,jazz,0.9903451
2226,concert,0.98750955
2227,people,0.9849707
2228,performance,0.982662
2229,man,0.9576006
2230,festival,0.9475347
2231,brass,0.9328128
2232,orchestra,0.9328079
2233,trumpeter,0.9176564
2234,sound,0.9008214
2235,woman,0.90030766
2236,music,0.9997863
2237,musician,0.9996216
2238,jazz,0.99946177
2239,concert,0.997774
2240,instrument,0.9963759
2241,band,0.99480844
2242,performance,0.9926493
2243,trumpeter,0.99219286
2244,orchestra,0.99074423
2245,brass,0.9899364
2246,people,0.98892975
2247,stage,0.9816876
2248,festival,0.95617485
2249,man,0.9526664
2250,drum,0.9289012
2251,sound,0.926981
2252,adult,0.9101085
2253,song,0.90779096
2254,singer,0.90591764
2255,percussion instrument,0.9039371
2256,music,0.9989761
2257,musician,0.99691534
2258,jazz,0.9898406
2259,instrument,0.986547
2260,band,0.98355126
2261,concert,0.9833195
2262,people,0.9759357
2263,performance,0.9706666
2264,man,0.9699538
2265,brass,0.9569966
2266,sound,0.942855
2267,woman,0.9263629
2268,adult,0.92393064
2269,orchestra,0.92312276
2270,fun,0.91573894
2271,music,0.9986007
2272,musician,0.9953524
2273,jazz,0.9931884
2274,instrument,0.99214005
2275,band,0.98867553
2276,people,0.9882956
2277,brass,0.9765355
2278,performance,0.97492176
2279,man,0.9709448
2280,concert,0.9695724
2281,adult,0.94913125
2282,trumpeter,0.9442605
2283,festival,0.9402586
2284,orchestra,0.90534663
2285,sound,0.90472823
2286,noisemaker,0.90167785
2287,music,0.9999523
2288,musician,0.99982774
2289,instrument,0.99978894
2290,jazz,0.99977994
2291,trumpeter,0.998876
2292,orchestra,0.9977766
2293,band,0.9970039
2294,classical music,0.9934603
2295,concert,0.9930333
2296,sound,0.98689425
2297,symphony,0.9864914
2298,brass,0.985502
2299,mouthpiece,0.9805201
2300,performance,0.9802761
2301,people,0.97251683
2302,noisemaker,0.96587455
2303,cornet,0.96332943
2304,man,0.9562115
2305,flute,0.9489182
2306,play,0.94654083
2307,music,0.9944694
2308,musician,0.99105316
2309,people,0.9890552
2310,instrument,0.98352444
2311,group,0.98327863
2312,performance,0.9757809
2313,man,0.97503644
2314,concert,0.9660828
2315,adult,0.95880353
2316,band,0.95825374
2317,education,0.94977224
2318,festival,0.9210273
2319,music,0.99909467
2320,musician,0.99835443
2321,instrument,0.99697894
2322,band,0.9900055
2323,people,0.9860915
2324,performance,0.98439777
2325,concert,0.9832908
2326,man,0.9748378
2327,adult,0.9705521
2328,jazz,0.96979344
2329,group,0.9680519
2330,woman,0.9652505
2331,guitar,0.95345944
2332,singer,0.94442916
2333,wear,0.9316501
2334,flute,0.9231366
2335,festival,0.92264414
2336,song,0.9098815
2337,music,0.9996103
2338,musician,0.99940383
2339,instrument,0.99902487
2340,people,0.99783576
2341,group,0.99530756
2342,rehearsal,0.9856535
2343,adult,0.98488414
2344,concert,0.98001754
2345,performance,0.97838193
2346,classical music,0.97774
2347,stringed instrument,0.9695636
2348,jazz,0.9688794
2349,singer,0.96692395
2350,band,0.96504414
2351,man,0.9627069
2352,drum,0.9623524
2353,percussion instrument,0.962229
2354,many,0.9574187
2355,violin,0.9553778
2356,group together,0.94881666
2357,people,0.98512197
2358,road,0.97299623
2359,street,0.955933
2360,woman,0.9437237
2361,group,0.9377701
2362,man,0.9353273
2363,city,0.9286674
2364,military,0.91905594
2365,festival,0.9125385
2366,music,0.9999288
2367,musician,0.99940413
2368,jazz,0.99884367
2369,band,0.9985438
2370,instrument,0.99799156
2371,performance,0.9976251
2372,concert,0.99756145
2373,drum,0.9967941
2374,percussion instrument,0.9964005
2375,rhythm,0.9956491
2376,drummer,0.9905248
2377,people,0.98911947
2378,sound,0.9822846
2379,stage,0.97815967
2380,orchestra,0.97689486
2381,festival,0.970085
2382,exhibition,0.9668337
2383,man,0.9615781
2384,dancing,0.9612795
2385,pop music,0.95805573
2386,people,0.9948659
2387,group,0.9919229
2388,music,0.98603654
2389,man,0.98378605
2390,adult,0.9789059
2391,woman,0.96896493
2392,musician,0.9661242
2393,performance,0.9552543
2394,concert,0.9458193
2395,instrument,0.9456675
2396,guitar,0.92816603
2397,wear,0.9257791
2398,group together,0.9150593
2399,singer,0.90337366
