,name,value
1227,commerce,0.91994286
1228,competition,0.91137856
1229,business,0.96762776
1230,signalise,0.9614007
1231,football,0.95943785
1232,signal,0.95615244
1233,road,0.9550444
1234,travel,0.94967616
1235,soccer,0.9430907
1236,billboard,0.93757606
1237,commerce,0.9182921
1238,no person,0.9063565
1239,signalise,0.9721875
1240,signal,0.97177696
1241,football,0.96599406
1242,business,0.96276283
1243,road,0.9609468
1244,travel,0.96018356
1245,soccer,0.9519429
1246,billboard,0.94069
1247,no person,0.91523135
1248,competition,0.9148568
1249,transportation system,0.9074805
1250,signal,0.9746324
1251,football,0.9662807
1252,signalise,0.9661916
1253,travel,0.96598834
1254,road,0.95977175
1255,business,0.95685434
1256,soccer,0.95399666
1257,no person,0.9441612
1258,competition,0.9407186
1259,stadium,0.93645585
1260,transportation system,0.9259759
1261,billboard,0.9167279
1262,signalise,0.992483
1263,road,0.9849567
1264,signal,0.9843917
1265,business,0.970431
1266,text,0.968109
1267,billboard,0.9679462
1268,travel,0.95329773
1269,transportation system,0.94600296
1270,information,0.93994725
1271,street,0.9366254
1272,sign,0.93632203
1273,logo,0.93340385
1274,no person,0.9301233
1275,symbol,0.9285126
1276,commerce,0.9085741
1277,public,0.90716016
1278,competition,0.99824053
1279,stadium,0.99167705
1280,ball,0.98549134
1281,game,0.9843482
1282,football,0.96702474
1283,athlete,0.9662583
1284,people,0.96407044
1285,man,0.96057045
1286,soccer,0.93465626
1287,goal,0.92757034
1288,victory,0.923689
1289,action,0.9232572
1290,match,0.9161709
1291,competition,0.99872196
1292,stadium,0.99228257
1293,game,0.9806545
1294,ball,0.9712776
1295,athlete,0.95860386
1296,football,0.9577312
1297,people,0.94422793
1298,squad,0.93044734
1299,goal,0.9301902
1300,man,0.92830884
1301,action,0.90520847
1302,victory,0.9023088
1303,stadium,0.9986237
1304,competition,0.997185
1305,game,0.9873255
1306,football,0.9811802
1307,soccer,0.97384685
1308,sport,0.97315884
1309,ball,0.96953595
1310,goal,0.96876204
1311,match,0.9504097
1312,championship,0.9443805
1313,squad,0.92365104
1314,champion,0.9136495
1315,cup,0.91130584
1316,victory,0.90437853
1317,athlete,0.90287167
1318,stadium,0.9982047
1319,competition,0.99690396
1320,football,0.9887308
1321,soccer,0.9862107
1322,game,0.97947896
1323,ball,0.9580222
1324,goal,0.9392288
1325,championship,0.9317615
1326,athlete,0.92127484
1327,match,0.9211185
1328,sport,0.9118094
1329,people,0.90627015
1330,champion,0.90205956
1331,stadium,0.9965508
1332,competition,0.99639726
1333,soccer,0.9841616
1334,football,0.9818144
1335,championship,0.95105916
1336,game,0.94800913
1337,track,0.9291276
1338,goal,0.9121977
1339,victory,0.9059231
1340,competition,0.9997202
1341,stadium,0.9993315
1342,athlete,0.99714994
1343,game,0.99683225
1344,baseball,0.99402404
1345,sport,0.99343884
1346,ball,0.9836001
1347,people,0.98178923
1348,recreation,0.97872245
1349,uniform,0.97704196
1350,goal,0.97622144
1351,outfit,0.97205955
1352,sports equipment,0.95784414
1353,football,0.9509462
1354,many,0.9495053
1355,gameplan (sports),0.9481117
1356,group together,0.9475287
1357,league,0.9208686
1358,challenge,0.91982645
1359,action,0.9123335
1360,competition,0.99705803
1361,athlete,0.98159283
1362,people,0.9763755
1363,man,0.97318345
1364,adult,0.9541044
1365,action,0.9503714
1366,outfit,0.9398143
1367,sports equipment,0.9276973
1368,uniform,0.92340624
1369,group together,0.91842633
1370,wear,0.91568244
1371,university,0.9023263
1372,competition,0.99799097
1373,athlete,0.98786837
1374,people,0.97964346
1375,outfit,0.9776889
1376,wear,0.9767294
1377,adult,0.9728697
1378,man,0.96981704
1379,uniform,0.9685559
1380,action,0.96469533
1381,sports equipment,0.9583167
1382,group together,0.94737935
1383,ball,0.9352126
1384,motion,0.93064374
1385,football,0.9224341
1386,game,0.9217671
1387,competition,0.9986005
1388,athlete,0.9826008
1389,people,0.9817996
1390,man,0.9714633
1391,group together,0.9687582
1392,sports equipment,0.9647627
1393,uniform,0.9641476
1394,outfit,0.95842254
1395,ball,0.95375025
1396,action,0.94707537
1397,adult,0.9429418
1398,wear,0.94180626
1399,game,0.9333796
1400,football,0.9018654
1401,motion,0.9017606
1402,competition,0.99767005
1403,athlete,0.9869097
1404,group together,0.980518
1405,people,0.9800054
1406,man,0.9774048
1407,adult,0.9739909
1408,wear,0.963023
1409,uniform,0.9602828
1410,action,0.9563745
1411,outfit,0.9551581
1412,motion,0.942013
1413,sports equipment,0.9279262
1414,game,0.9064593
1415,competition,0.99843884
1416,athlete,0.99030626
1417,wear,0.9826558
1418,outfit,0.9780103
1419,adult,0.9738233
1420,man,0.97036564
1421,uniform,0.96896595
1422,people,0.9642997
1423,action,0.96176034
1424,group together,0.9588219
1425,stadium,0.9348078
1426,sports equipment,0.91878396
1427,motion,0.91690093
1428,veil,0.9019245
1429,competition,0.9992292
1430,athlete,0.98974043
1431,adult,0.9731691
1432,man,0.9700451
1433,wear,0.9670782
1434,action,0.9605863
1435,group together,0.9605062
1436,people,0.9560749
1437,outfit,0.9542995
1438,ball,0.94345653
1439,motion,0.9426648
1440,uniform,0.9419253
1441,stadium,0.93321985
1442,game,0.9277328
1443,race,0.9229062
1444,sports equipment,0.90349543
1445,competition,0.998158
1446,athlete,0.981076
1447,football,0.97786343
1448,ball,0.9726392
1449,soccer,0.9653276
1450,people,0.96499926
1451,stadium,0.96326625
1452,game,0.95211715
1453,sports equipment,0.93609864
1454,action,0.9312616
1455,man,0.9230835
1456,adult,0.9136081
1457,competition,0.99863386
1458,football,0.97908497
1459,athlete,0.97902894
1460,stadium,0.977128
1461,ball,0.97153795
1462,action,0.9655106
1463,sports equipment,0.95905674
1464,soccer,0.95614666
1465,people,0.9538119
1466,game,0.9525957
1467,outfit,0.93481064
1468,man,0.9310806
1469,group together,0.91177964
1470,uniform,0.9101658
1471,tennis match,0.9052626
1472,tennis,0.9046873
1473,competition,0.99831367
1474,stadium,0.9952711
1475,game,0.9795313
1476,football,0.9706074
1477,people,0.9627151
1478,ball,0.96217847
1479,goal,0.93770725
1480,action,0.9241201
1481,man,0.91868615
1482,athlete,0.91683984
1483,victory,0.9152819
1484,soccer,0.91275334
1485,spectator,0.9003273
1486,competition,0.9993464
1487,stadium,0.9945229
1488,game,0.9700718
1489,football,0.9592842
1490,victory,0.95255405
1491,action,0.95044684
1492,people,0.95022583
1493,championship,0.9467176
1494,squad,0.9435518
1495,goal,0.93543875
1496,athlete,0.9205568
1497,ball,0.9202951
1498,spectator,0.91113627
1499,track,0.90947384
1500,competition,0.9992701
1501,ball,0.99330544
1502,stadium,0.9929763
1503,game,0.9927653
1504,athlete,0.9902106
1505,tennis,0.9841213
1506,people,0.97401583
1507,sports equipment,0.97391397
1508,racket,0.9591063
1509,tennis match,0.95085984
1510,football,0.94713926
1511,tennis ball,0.9438257
1512,action,0.94315493
1513,match,0.9421341
1514,soccer,0.94079983
1515,web,0.9281467
1516,motion,0.9269724
1517,tennis player,0.9073034
1518,adult,0.90032077
1519,competition,0.9987732
1520,stadium,0.98990786
1521,ball,0.9886096
1522,game,0.98612994
1523,athlete,0.98274887
1524,sports equipment,0.97155964
1525,people,0.96382487
1526,motion,0.95196724
1527,man,0.92407715
1528,action,0.9115217
1529,adult,0.9080738
1530,outfit,0.9032404
1531,sport,0.9018017
1532,competition,0.99818933
1533,game,0.983196
1534,stadium,0.9823632
1535,athlete,0.98067826
1536,ball,0.9790057
1537,people,0.97404635
1538,sports equipment,0.97352266
1539,man,0.94881356
1540,adult,0.9336049
1541,outfit,0.9318665
1542,action,0.9297805
1543,motion,0.92918146
1544,wear,0.91324866
1545,competition,0.99892807
1546,stadium,0.9966122
1547,football,0.9884216
1548,game,0.97791314
1549,soccer,0.97778803
1550,championship,0.9735445
1551,goal,0.964936
1552,sport,0.9525798
1553,race,0.9439075
1554,action,0.9392837
1555,champion,0.93593127
1556,track,0.9321006
1557,squad,0.9245719
1558,ball,0.91576636
1559,victory,0.9094113
1560,competition,0.997658
1561,stadium,0.99707115
1562,soccer,0.985758
1563,football,0.97389865
1564,game,0.97064257
1565,ball,0.9638809
1566,people,0.9379444
1567,athlete,0.9341177
1568,many,0.93145216
1569,spectator,0.9303453
1570,match,0.9282674
1571,tennis,0.92217445
1572,action,0.91401666
1573,sports equipment,0.9101267
1574,competition,0.98866546
1575,people,0.98177767
1576,many,0.9747427
1577,uniform,0.9744011
1578,athlete,0.96469915
1579,league,0.95670104
1580,group together,0.94891393
1581,outfit,0.94431627
1582,sports equipment,0.9249849
1583,stadium,0.91999024
1584,baseball,0.9163008
1585,man,0.9139415
1586,sports fan,0.9135703
1587,adult,0.9109779
1588,game,0.9053358
1589,wear,0.9039664
1590,ball,0.90166
1591,competition,0.99849975
1592,stadium,0.99537706
1593,game,0.97589993
1594,football,0.97430253
1595,soccer,0.973001
1596,ball,0.96719354
1597,championship,0.93961334
1598,goal,0.92145616
1599,action,0.91009223
1600,match,0.907536
1601,people,0.9050411
1602,victory,0.90209484
1603,spectator,0.9008968
1604,people,0.98778176
1605,many,0.9784195
1606,competition,0.9553069
1607,man,0.9218619
1608,group,0.92043567
1609,crowd,0.9074638
1610,military,0.9031577
1611,people,0.99036396
1612,many,0.9788017
1613,competition,0.97025526
1614,man,0.9369252
1615,election,0.9350388
1616,group,0.9340972
1617,vehicle,0.92892766
1618,politician,0.9265327
1619,military,0.92624176
1620,soccer,0.9165498
1621,crowd,0.91339993
1622,festival,0.90287995
1623,race (competition),0.90095794
1624,police,0.90008605
1625,competition,0.99949753
1626,stadium,0.9986638
1627,sport,0.9872465
1628,game,0.9558664
1629,track,0.9487299
1630,goal,0.94423735
1631,challenge,0.92643416
1632,no person,0.9064362
1633,competition,0.99948776
1634,stadium,0.99837476
1635,sport,0.9808074
1636,people,0.9347168
1637,game,0.9305097
1638,track,0.9301921
1639,action,0.9154622
1640,stadium,0.9985992
1641,competition,0.9969329
1642,game,0.9836815
1643,football,0.9796954
1644,soccer,0.9792611
1645,ball,0.9788306
1646,goal,0.9698826
1647,match,0.94182956
1648,victory,0.9251168
1649,cup,0.9212004
1650,sport,0.9200331
1651,stadium,0.99887663
1652,competition,0.99778867
1653,game,0.9839483
1654,football,0.97823596
1655,soccer,0.9761267
1656,goal,0.97118556
1657,sport,0.957488
1658,ball,0.9563
1659,victory,0.9409778
1660,match,0.93584704
1661,squad,0.92750865
1662,cup,0.926527
1663,champion,0.90656674
1664,spectator,0.9007934
1665,stadium,0.9988782
1666,competition,0.99642015
1667,game,0.97990835
1668,football,0.97736084
1669,soccer,0.9757447
1670,goal,0.9612008
1671,ball,0.95148134
1672,victory,0.942605
1673,sport,0.9406943
1674,match,0.9098382
1675,competition,0.9969735
1676,stadium,0.99354815
1677,game,0.9574611
1678,sport,0.9530845
1679,people,0.9415753
1680,ball,0.9339534
1681,competition,0.9988582
1682,stadium,0.9984089
1683,game,0.9844543
1684,football,0.96585155
1685,ball,0.96539485
1686,goal,0.96291316
1687,people,0.95820665
1688,victory,0.9572876
1689,sport,0.9435655
1690,action,0.93930006
1691,athlete,0.93508357
1692,soccer,0.93144095
1693,man,0.9305693
1694,squad,0.9084886
1695,competition,0.9991765
1696,stadium,0.997737
1697,football,0.97998214
1698,game,0.97613525
1699,people,0.97001773
1700,action,0.9586936
1701,spectator,0.95641714
1702,championship,0.95492923
1703,man,0.9447627
1704,track,0.9407815
1705,victory,0.9402847
1706,ball,0.9389365
1707,athlete,0.93689036
1708,many,0.9367238
1709,sport,0.9341192
1710,squad,0.93322
1711,crowd,0.9217088
1712,group together,0.9111614
1713,competition,0.99935687
1714,stadium,0.99616265
1715,football,0.9760042
1716,game,0.9725878
1717,championship,0.96107036
1718,victory,0.9592501
1719,action,0.95912284
1720,soccer,0.95673025
1721,goal,0.95257854
1722,people,0.93633413
1723,spectator,0.9349643
1724,track,0.9346626
1725,athlete,0.93010503
1726,sport,0.926424
1727,ball,0.9264195
1728,squad,0.9238429
1729,race,0.9069101
1730,many,0.9035589
1731,competition,0.9997843
1732,stadium,0.9954283
1733,action,0.98067296
1734,athlete,0.9710798
1735,championship,0.96740305
1736,group together,0.9632218
1737,track,0.9598967
1738,game,0.9577236
1739,people,0.95119095
1740,football,0.9501593
1741,race,0.9486768
1742,many,0.9473348
1743,soccer,0.94183254
1744,man,0.9361663
1745,cup,0.92547107
1746,ball,0.92232096
1747,football stadium,0.91316104
1748,champion,0.91182494
1749,sports equipment,0.911527
1750,match,0.9102164
1751,competition,0.99979764
1752,stadium,0.9979154
1753,action,0.986991
1754,game,0.9802849
1755,football,0.9769591
1756,athlete,0.9751916
1757,soccer,0.97054505
1758,group together,0.96658516
1759,ball,0.96123695
1760,people,0.958862
1761,many,0.9564825
1762,championship,0.9534767
1763,track,0.95067114
1764,outfit,0.9489808
1765,sports equipment,0.9475608
1766,football stadium,0.94397116
1767,man,0.9380946
1768,match,0.9350565
1769,tennis match,0.93302304
1770,race,0.93214345
1771,people,0.9942447
1772,competition,0.9682593
1773,man,0.9672103
1774,many,0.96443355
1775,adult,0.9632329
1776,race (competition),0.94855773
1777,group together,0.9464121
1778,group,0.9208926
1779,weapon,0.91772807
1780,child,0.9132321
1781,action,0.91094476
1782,uniform,0.9092146
1783,wear,0.90017116
1784,people,0.99493504
1785,many,0.98300683
1786,competition,0.979656
1787,man,0.9755696
1788,race (competition),0.97252506
1789,adult,0.9673023
1790,group,0.96511066
1791,group together,0.9484066
1792,soccer,0.94826794
1793,sports fan,0.9288207
1794,woman,0.92781425
1795,action,0.91308194
1796,festival,0.90391314
1797,military,0.9007355
1798,people,0.99098563
1799,competition,0.9906405
1800,many,0.9714025
1801,race (competition),0.96810174
1802,athlete,0.94652486
1803,man,0.9391686
1804,group together,0.9381553
1805,action,0.9363509
1806,race,0.922863
1807,crowd,0.9115224
1808,adult,0.90970576
1809,championship,0.9095088
1810,auto racing,0.9030299
1811,vehicle,0.90073407
1812,competition,0.9995901
1813,sports equipment,0.9939685
1814,athlete,0.99182355
1815,stadium,0.99116826
1816,people,0.98858356
1817,ball,0.98494023
1818,outfit,0.98478436
1819,wear,0.9816825
1820,uniform,0.97964764
1821,man,0.9795021
1822,game,0.97900337
1823,action,0.97808766
1824,group together,0.97483015
1825,motion,0.96488464
1826,adult,0.9600977
1827,many,0.95800304
1828,baseball,0.9477297
1829,spectator,0.90446556
1830,recreation,0.90294695
1831,competition,0.999525
1832,ball,0.99318254
1833,game,0.9915347
1834,stadium,0.9896469
1835,athlete,0.98889244
1836,people,0.9879435
1837,sports equipment,0.9814371
1838,football,0.97449136
1839,man,0.9705608
1840,action,0.9673047
1841,wear,0.9671922
1842,outfit,0.96420693
1843,motion,0.96350145
1844,recreation,0.95844066
1845,action energy,0.9555458
1846,soccer,0.94423985
1847,group together,0.9431418
1848,uniform,0.93944263
1849,adult,0.9296932
1850,many,0.9213417
1851,competition,0.9999002
1852,ball,0.998376
1853,sports equipment,0.99728215
1854,game,0.99605775
1855,athlete,0.9955896
1856,tennis,0.9933331
1857,tennis match,0.99236655
1858,people,0.98896503
1859,action,0.98789465
1860,group together,0.98631823
1861,stadium,0.985171
1862,wear,0.97935426
1863,tennis ball,0.9747361
1864,motion,0.9744854
1865,man,0.9732512
1866,tennis player,0.96986437
1867,many,0.9687294
1868,outfit,0.9685715
1869,adult,0.9641715
1870,tournament,0.95052636
1871,competition,0.99893713
1872,ball,0.9942268
1873,sports equipment,0.99011064
1874,athlete,0.9891261
1875,game,0.988328
1876,people,0.9883129
1877,stadium,0.9833783
1878,outfit,0.97868717
1879,group together,0.97802055
1880,wear,0.975152
1881,action,0.97227645
1882,motion,0.9706217
1883,man,0.9692986
1884,uniform,0.95133317
1885,adult,0.9513024
1886,many,0.9486572
1887,recreation,0.942315
1888,baseball,0.9346952
1889,competition,0.9995638
1890,athlete,0.9910554
1891,people,0.99093497
1892,ball,0.9854338
1893,group together,0.9854088
1894,stadium,0.98272544
1895,game,0.9818513
1896,man,0.97924024
1897,sports equipment,0.976825
1898,action,0.9768208
1899,uniform,0.9717005
1900,outfit,0.9665021
1901,motion,0.9640498
1902,recreation,0.94923437
1903,wear,0.94043493
1904,adult,0.92134035
1905,many,0.9209472
1906,competition,0.9991789
1907,stadium,0.9954132
1908,championship,0.98356885
1909,game,0.97765964
1910,athlete,0.9769834
1911,many,0.96734107
1912,audience,0.96461296
1913,track,0.96136475
1914,crowd,0.96094924
1915,sports fan,0.9468514
1916,spectator,0.9434867
1917,ball,0.93976045
1918,tournament,0.93804526
1919,sports equipment,0.93735826
1920,people,0.9369904
1921,group together,0.9348192
1922,action,0.93004173
1923,champion,0.92825466
1924,grandstand,0.92435116
1925,football,0.9235355
1926,competition,0.99803424
1927,people,0.9877012
1928,athlete,0.98379266
1929,wear,0.9831388
1930,ball,0.98135895
1931,sports equipment,0.9809363
1932,game,0.977512
1933,outfit,0.9736339
1934,adult,0.9716751
1935,man,0.97002816
1936,group together,0.96901727
1937,motion,0.9595311
1938,stadium,0.9561584
1939,uniform,0.94958174
1940,action,0.9478075
1941,soccer player,0.93440294
1942,football,0.9059196
1943,soccer,0.90195084
1944,competition,0.99906343
1945,ball,0.9914966
1946,athlete,0.9898652
1947,people,0.98876786
1948,stadium,0.9825146
1949,man,0.98109615
1950,outfit,0.9805628
1951,group together,0.979909
1952,sports equipment,0.97864115
1953,game,0.97863936
1954,adult,0.9772224
1955,action,0.9697356
1956,wear,0.96933305
1957,motion,0.96466887
1958,many,0.9487088
1959,uniform,0.9452549
1960,competition,0.9986578
1961,athlete,0.97940266
1962,action,0.97768986
1963,wear,0.9731339
1964,man,0.9673896
1965,ball,0.9666896
1966,people,0.9650419
1967,outfit,0.9634863
1968,sports equipment,0.9632801
1969,soccer,0.96260977
1970,stadium,0.9613693
1971,motion,0.9591892
1972,adult,0.95697767
1973,game,0.94706005
1974,soccer player,0.9351928
1975,football,0.93081605
1976,uniform,0.9223578
1977,competition,0.99785554
1978,stadium,0.9976861
1979,game,0.9756161
1980,ball,0.9597184
1981,football,0.9535618
1982,soccer,0.94188225
1983,spectator,0.930634
1984,group together,0.9263706
1985,people,0.92255497
1986,sport,0.91066575
1987,goal,0.90049946
1988,stadium,0.998564
1989,competition,0.9980577
1990,football,0.9886748
1991,game,0.9880798
1992,ball,0.9747145
1993,people,0.9655551
1994,goal,0.9573051
1995,athlete,0.9569531
1996,soccer,0.94800556
1997,group together,0.94087607
1998,many,0.93833005
1999,man,0.92749107
2000,victory,0.91758835
2001,action,0.91210437
2002,sport,0.9118047
2003,match,0.91033816
2004,competition,0.9987595
2005,stadium,0.99593043
2006,people,0.9801955
2007,game,0.97503793
2008,man,0.96951
2009,ball,0.96804273
2010,football,0.9441766
2011,action,0.9353541
2012,victory,0.93224514
2013,group together,0.930622
2014,athlete,0.92791337
2015,many,0.9201491
2016,goal,0.9185481
2017,soccer,0.9165629
2018,competition,0.9986353
2019,stadium,0.9962771
2020,game,0.97458786
2021,ball,0.9561343
2022,soccer,0.9487086
2023,football,0.94430417
2024,athlete,0.9360862
2025,action,0.92690027
2026,motion,0.90531087
2027,people,0.9027205
2028,sport,0.9021516
2029,competition,0.99854296
2030,stadium,0.9961395
2031,football,0.9714192
2032,people,0.9699668
2033,game,0.96674216
2034,victory,0.95344496
2035,athlete,0.9477297
2036,goal,0.9418357
2037,spectator,0.9395446
2038,ball,0.93846965
2039,many,0.93303347
2040,action,0.9325173
2041,man,0.92512274
2042,soccer,0.91480494
2043,sport,0.91157746
2044,squad,0.90619624
2045,competition,0.99899995
2046,stadium,0.9952692
2047,game,0.971948
2048,action,0.95681965
2049,championship,0.9562526
2050,football,0.9442731
2051,ball,0.9395624
2052,cup,0.9237515
2053,squad,0.9213471
2054,sport,0.91544104
2055,stadium,0.99925715
2056,competition,0.9992457
2057,football,0.9897301
2058,game,0.9880543
2059,soccer,0.9737642
2060,ball,0.9736821
2061,people,0.96219283
2062,victory,0.9621501
2063,goal,0.95587933
2064,athlete,0.9434239
2065,sport,0.9234785
2066,action,0.92255515
2067,championship,0.91964805
2068,group together,0.91152364
2069,spectator,0.9111166
2070,many,0.90619576
2071,match,0.90296257
2072,competition,0.9983982
2073,ball,0.9869193
2074,people,0.9851707
2075,stadium,0.98249435
2076,athlete,0.9736438
2077,game,0.972301
2078,man,0.97025234
2079,motion,0.9699242
2080,action energy,0.95689344
2081,wear,0.9428532
2082,adult,0.9417814
2083,group together,0.9372488
2084,recreation,0.932627
2085,sports equipment,0.9219116
2086,outfit,0.9172782
2087,competition,0.99845016
2088,stadium,0.99812794
2089,game,0.981146
2090,ball,0.9610349
2091,football,0.94956064
2092,people,0.94577086
2093,soccer,0.94281447
2094,man,0.9360094
2095,sport,0.9303551
2096,athlete,0.9172755
2097,action,0.91150296
2098,match,0.9006437
2099,competition,0.997157
2100,stadium,0.99017227
2101,people,0.9602183
2102,game,0.95824784
2103,ball,0.9447367
2104,football,0.9428668
2105,soccer,0.94074607
2106,athlete,0.9179598
2107,action,0.9151932
2108,competition,0.9965309
2109,people,0.9911601
2110,athlete,0.97959405
2111,man,0.97484314
2112,many,0.9602932
2113,uniform,0.9506767
2114,adult,0.9203116
2115,group together,0.9181027
2116,military,0.9167374
2117,game,0.9028394
2118,competition,0.9981917
2119,people,0.9901785
2120,athlete,0.98656166
2121,man,0.981972
2122,uniform,0.97039723
2123,game,0.9667481
2124,outfit,0.96184814
2125,adult,0.9584402
2126,group together,0.9486998
2127,wear,0.94293356
2128,ball,0.9372483
2129,stadium,0.9279226
2130,many,0.92209363
2131,sports equipment,0.9155021
2132,competition,0.9982729
2133,people,0.99090195
2134,athlete,0.98968273
2135,man,0.981838
2136,game,0.9718136
2137,adult,0.95611453
2138,ball,0.95389515
2139,group together,0.950506
2140,outfit,0.94183993
2141,many,0.94069874
2142,action,0.93835276
2143,sports equipment,0.9344977
2144,wear,0.92186755
2145,stadium,0.9194151
2146,uniform,0.91940165
2147,motion,0.9122292
2148,recreation,0.9060788
2149,competition,0.9971539
2150,people,0.98874795
2151,athlete,0.9810451
2152,man,0.97995186
2153,game,0.9721813
2154,group together,0.9546208
2155,adult,0.9514694
2156,ball,0.9492916
2157,uniform,0.9408946
2158,many,0.938192
2159,soccer,0.9294726
2160,sports equipment,0.9270252
2161,football,0.92485243
2162,action,0.9230192
2163,outfit,0.9230021
2164,stadium,0.91671234
2165,motion,0.9029457
2166,wear,0.9006841
2167,competition,0.99908483
2168,athlete,0.9903993
2169,people,0.99003327
2170,man,0.9785111
2171,many,0.97780466
2172,group together,0.9731559
2173,game,0.9674932
2174,adult,0.9584012
2175,uniform,0.95499086
2176,ball,0.95395106
2177,stadium,0.9537208
2178,outfit,0.9415556
2179,action,0.94122756
2180,sports equipment,0.92792594
2181,motion,0.91747534
2182,competition,0.9988284
2183,people,0.98931587
2184,athlete,0.98625267
2185,man,0.9778805
2186,many,0.9759715
2187,group together,0.96308696
2188,game,0.96027696
2189,action,0.9569783
2190,outfit,0.9489682
2191,uniform,0.9471367
2192,stadium,0.94356775
2193,adult,0.93705285
2194,sports equipment,0.9239309
2195,ball,0.9185298
2196,motion,0.9054797
2197,competition,0.9978713
2198,people,0.98535144
2199,athlete,0.97908235
2200,many,0.9746384
2201,man,0.96981156
2202,outfit,0.9555881
2203,group together,0.95079595
2204,action,0.94632745
2205,motion,0.94533104
2206,adult,0.93420625
2207,game,0.92804974
2208,uniform,0.927737
2209,stadium,0.9273168
2210,sports equipment,0.9051696
2211,ball,0.9022087
2212,competition,0.99513376
2213,people,0.98834914
2214,man,0.97014004
2215,athlete,0.96811056
2216,many,0.96612334
2217,outfit,0.9534936
2218,stadium,0.9419611
2219,adult,0.9405954
2220,uniform,0.93931794
2221,group together,0.9271406
2222,game,0.9088521
2223,competition,0.9982829
2224,people,0.9931215
2225,athlete,0.98796713
2226,man,0.97592187
2227,many,0.97467643
2228,uniform,0.97451115
2229,game,0.97378695
2230,adult,0.96863776
2231,outfit,0.96704507
2232,group together,0.9637166
2233,sports equipment,0.9565973
2234,action,0.9503113
2235,ball,0.9482974
2236,wear,0.9334363
2237,tournament,0.9272805
2238,recreation,0.9212445
2239,teamwork,0.9150201
2240,stadium,0.9112466
2241,signalise,0.99325144
2242,business,0.98672915
2243,signal,0.9832227
2244,road,0.9764191
2245,text,0.97472906
2246,billboard,0.9715201
2247,no person,0.96064365
2248,commerce,0.9580119
2249,logo,0.9441589
2250,soccer,0.93952644
2251,transportation system,0.9381008
2252,street,0.934861
2253,information,0.92619157
2254,travel,0.92320937
2255,football,0.91965926
2256,industry,0.9182284
2257,vehicle,0.91116273
2258,signalise,0.991126
2259,signal,0.9880835
2260,business,0.98424363
2261,road,0.98366696
2262,billboard,0.9821298
2263,text,0.98175097
2264,commerce,0.9589113
2265,no person,0.9478447
2266,logo,0.9455791
2267,soccer,0.9418576
2268,transportation system,0.93805367
2269,sign,0.9355593
2270,information,0.93013364
2271,football,0.92819315
2272,street,0.92750454
2273,travel,0.92716134
2274,guidance,0.91048515
2275,bill,0.90412724
2276,competition,0.99820364
2277,athlete,0.9893991
2278,people,0.9876437
2279,outfit,0.98146534
2280,wear,0.9797615
2281,group together,0.9754435
2282,many,0.9739785
2283,ball,0.9685493
2284,adult,0.96848035
2285,soccer,0.9682602
2286,man,0.9680259
2287,stadium,0.96694076
2288,action,0.96551526
2289,sports equipment,0.9645324
2290,uniform,0.9580912
2291,game,0.94944394
2292,football,0.9160969
2293,motion,0.90146077
2294,competition,0.9965102
2295,athlete,0.98837376
2296,many,0.9818579
2297,people,0.9816924
2298,soccer,0.9614732
2299,group together,0.96138656
2300,outfit,0.96049726
2301,man,0.9602845
2302,action,0.95828
2303,sports equipment,0.9578191
2304,adult,0.9548538
2305,wear,0.9310672
2306,motion,0.93078786
2307,ball,0.91565794
2308,game,0.91408956
2309,uniform,0.90311563
2310,competition,0.99677134
2311,athlete,0.9862266
2312,people,0.9786894
2313,many,0.97379804
2314,ball,0.9704921
2315,soccer,0.9702915
2316,man,0.96616673
2317,group together,0.94874287
2318,game,0.9480875
2319,uniform,0.94366944
2320,outfit,0.9330194
2321,action,0.92880905
2322,stadium,0.91985595
2323,motion,0.91973656
2324,adult,0.9159984
2325,sports equipment,0.91496706
2326,football,0.90780354
2327,competition,0.9974549
2328,athlete,0.9892392
2329,people,0.9857234
2330,soccer,0.9789585
2331,many,0.9771044
2332,ball,0.97676456
2333,group together,0.9729773
2334,man,0.96998334
2335,game,0.9622634
2336,uniform,0.9607054
2337,outfit,0.95613945
2338,football,0.95407933
2339,stadium,0.95259976
2340,sports fan,0.9447443
2341,sports equipment,0.94214255
2342,action,0.9397599
2343,adult,0.93570083
2344,wear,0.9277011
2345,recreation,0.9038055
2346,competition,0.99831736
2347,athlete,0.9880366
2348,soccer,0.9853935
2349,people,0.98465306
2350,man,0.9779589
2351,ball,0.9748043
2352,group together,0.9688017
2353,game,0.96456015
2354,many,0.9611987
2355,adult,0.95897174
2356,football,0.95836735
2357,action,0.94998264
2358,motion,0.9406302
2359,stadium,0.93407816
2360,outfit,0.93236476
2361,sports equipment,0.93033737
2362,uniform,0.92776376
2363,sports fan,0.9257703
2364,wear,0.9181562
2365,competition,0.99808025
2366,athlete,0.9900068
2367,people,0.9875454
2368,group together,0.97771406
2369,man,0.9736295
2370,outfit,0.9722983
2371,many,0.97081554
2372,ball,0.9681361
2373,game,0.96457255
2374,soccer,0.96370685
2375,uniform,0.9624226
2376,action,0.9585755
2377,football,0.95022106
2378,adult,0.9501116
2379,stadium,0.94752085
2380,sports equipment,0.9407166
2381,wear,0.9355441
2382,people,0.99098706
2383,outfit,0.9802003
2384,competition,0.9752172
2385,wear,0.9737822
2386,uniform,0.97111756
2387,many,0.9690079
2388,adult,0.9673095
2389,athlete,0.95521533
