,name,value
865,action,0.9387004
866,seated,0.9323859
867,man,0.9307541
868,people,0.9235787
869,adult,0.92184395
870,racer,0.920509
871,championship,0.91934097
872,action energy,0.9167626
873,squad,0.91481304
874,competition,0.9981864
875,sport,0.9932153
876,race,0.990456
877,wheel,0.9826786
878,hurry,0.9746628
879,bike,0.9715544
880,cyclist,0.970057
881,active,0.9614495
882,athlete,0.96137834
883,man,0.9584314
884,action energy,0.9512751
885,fast,0.9436546
886,squad,0.93868786
887,exercise,0.9385611
888,ride,0.93409
889,recreation,0.92525995
890,championship,0.91595316
891,challenge,0.9046322
892,biker,0.9040676
893,athletics,0.90193105
894,competition,0.9981711
895,race,0.99637604
896,bike,0.99568975
897,wheel,0.9954081
898,cyclist,0.99345565
899,sport,0.9811708
900,biker,0.9734803
901,ride,0.9668997
902,athlete,0.96221614
903,fast,0.9510397
904,helmet,0.95056105
905,adult,0.9485911
906,hurry,0.946209
907,man,0.94206214
908,exercise,0.9415846
909,people,0.9311882
910,recreation,0.9272238
911,active,0.9269062
912,motion,0.9126815
913,seated,0.9105966
914,competition,0.99356174
915,athlete,0.96375036
916,sport,0.9548156
917,championship,0.9447521
918,ball,0.93554366
919,recreation,0.92939466
920,game,0.92884713
921,wood,0.9139082
922,tournament,0.90408957
923,competition,0.99158657
924,bike,0.97769475
925,race,0.97278285
926,sport,0.97201884
927,athlete,0.9647441
928,wheel,0.96274304
929,hurry,0.93449736
930,cyclist,0.93433857
931,exercise,0.9218284
932,people,0.92015004
933,man,0.91619825
934,bike,0.9985171
935,wheel,0.99851334
936,cyclist,0.99372494
937,race,0.992209
938,competition,0.992198
939,biker,0.99178493
940,ride,0.9796647
941,hurry,0.9781908
942,sport,0.972693
943,helmet,0.9503197
944,seated,0.9438156
945,athlete,0.93130124
946,racer,0.92976975
947,man,0.92742753
948,vehicle,0.92601824
949,trial,0.90990597
950,people,0.90705025
951,competition,0.99492353
952,wheel,0.9932589
953,bike,0.9921377
954,race,0.99157614
955,sport,0.9818114
956,cyclist,0.98095113
957,helmet,0.97166675
958,squad,0.9702295
959,athlete,0.96083844
960,biker,0.955925
961,hurry,0.95526576
962,active,0.94604176
963,exercise,0.9395883
964,fast,0.9327067
965,action energy,0.927497
966,fitness,0.9255322
967,ride,0.9226017
968,man,0.9136662
969,competition,0.9951826
970,sport,0.9819271
971,bike,0.96741354
972,athlete,0.96648264
